Feature,Score
pace,0.0041492458585897785
promise,0.004139133713691234
patient,0.004137064815723068
viewed,0.004136699258986742
towards,0.004135652541669921
else,0.004135271632427884
title,0.004134791120027792
computer,0.004133486972287104
against,0.004131753886688183
helen,0.0041309672684332055
wedding,0.0041261037170401416
starship,0.004125512202900361
dance,0.00412440019892768
questions,0.004121349268095931
loud,0.004121036557061419
central,0.004120563805907196
study,0.004120000729069928
hunting,0.004107828022545501
miles,0.0041073214849367545
television,0.004106004568109833
keep,0.00409388499957497
feelgood,0.00409335891830509
fares,0.00409335891830509
disco,0.004090183629336108
understands,0.004089552615710423
palpable,0.004089552615710423
atrocious,0.004089552615710423
credibility,0.004083246799100326
confident,0.004083246799100326
ideal,0.004082414884801544
use,0.004081057203995098
blood,0.004077783612521757
sean,0.00407715392186947
hall,0.004075871042815593
all,0.004073251676271594
high,0.004070291703929474
ritual,0.004069204370524826
brilliantly,0.004068329681704785
tarantino,0.004066995217110958
fishing,0.00406224658321086
here,0.004059932685846368
cartoon,0.004058623166706465
me,0.004054350428576714
maggie,0.00405229732399226
meeting,0.004050415287865872
disneys,0.00404931143986198
done,0.004047898448457321
documentary,0.004039414446789125
polley,0.004039390988866409
role,0.00403749762897998
lange,0.004033122262722677
aspect,0.004029672674405349
person,0.0040286649372355265
segments,0.004028575064607298
revolution,0.004027016287182605
earth,0.004022605571089244
never,0.004020296965518755
computers,0.004018035831003575
dude,0.00401742118411641
pie,0.004016231061728881
connery,0.004016192523641049
experiences,0.004009081265370695
sister,0.004005319907910643
acceptance,0.004003265097358155
anything,0.003995434716182578
narration,0.0039940331490652126
poetry,0.003992028489669286
doctor,0.00399040478931445
awesome,0.003988356357312761
coen,0.003979193695201277
raised,0.003976379519830653
blown,0.0039762304650199365
consequences,0.003976156190690139
mike,0.003973852902338315
quinn,0.003970478211614226
loved,0.003967604362474231
really,0.003967083562269269
vegas,0.0039648527248771215
crafted,0.003961640845145165
think,0.003959790706475452
ape,0.003954430973597378
cardboard,0.003953081637318223
though,0.0039521087897052
bold,0.00395155074648168
testament,0.0039515079940860565
lush,0.0039515079940860565
joan,0.003951090586923889
virus,0.003949937264373982
rose,0.003948081317060481
supposedly,0.003946187172007676
producer,0.003944148825476779
woody,0.003940459340522562
nielsen,0.003939763745794966
leonard,0.0039371027507583145
ugh,0.003930326114609084
symbols,0.0039303010154098095
refreshingly,0.0039303010154098095
furniture,0.0039303010154098095
deft,0.0039303010154098095
bothered,0.0039303010154098095
balancing,0.0039303010154098095
violence,0.0039265622202165895
legend,0.003921794958928526
slave,0.003918123126783968
miserably,0.003912909519037888
